relation_set,seed,relation,stat,mean,std,min,q05,q50,q95,max,degree_q10,degree_q90,feature_deviation_q90,neighbor_cosine_q10,fraud_proto_train_nodes,benign_proto_train_nodes,prototype_labels,test_label_used
all,456,UVU,feature_l2_deviation_z,-1.9162913478254495e-09,0.9999999403953552,-1.7532777786254883,-1.5425649881362915,0.020388273522257805,1.6036139726638794,7.872159004211426,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,318,4425,train_only,False
all,456,UVU,neighbor_cosine,0.3666815459728241,0.4482899308204651,0.0,0.02060605026781559,0.037892021238803864,0.9998300075531006,0.9999892711639404,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,318,4425,train_only,False
all,456,UVU,zscore_high_fraction,0.053576696664094925,0.09629019349813461,0.0,0.0,0.0,0.2800000011920929,1.0,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,318,4425,train_only,False
all,456,UVU,fraud_proto_dist_z,-1.1314103431914191e-07,1.0,-1.9730329513549805,-1.5698198080062866,0.08542197197675705,1.2129228115081787,10.284989356994629,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,318,4425,train_only,False
all,456,UVU,benign_proto_dist_z,-3.736768050544015e-08,0.9999999403953552,-2.5647759437561035,-2.0625226497650146,0.30348971486091614,0.3134792447090149,9.521421432495117,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,318,4425,train_only,False
all,456,UVU,fraud_minus_benign_margin_z,1.0795108096317563e-07,1.0,-0.42994311451911926,-0.42963939905166626,-0.42929908633232117,2.457443952560425,2.458524703979492,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,318,4425,train_only,False
all,789,UPU,log_degree_norm,0.3283191919326782,0.2370554804801941,0.0,0.0,0.31192833185195923,0.7752532958984375,1.0,0.0,53.0,1478.084805091266,0.029128107270255978,269,3816,train_only,False
all,789,UPU,degree_top10,0.10046885162591934,0.30062413215637207,0.0,0.0,0.0,1.0,1.0,0.0,53.0,1478.084805091266,0.029128107270255978,269,3816,train_only,False
all,789,UPU,degree_low,0.14400535821914673,0.35109516978263855,0.0,0.0,0.0,1.0,1.0,0.0,53.0,1478.084805091266,0.029128107270255978,269,3816,train_only,False
all,789,UPU,feature_l2_deviation_z,-3.7687062359736956e-08,1.0,-0.9123706221580505,-0.8871681094169617,-0.2572071850299835,1.9948043823242188,7.0221734046936035,0.0,53.0,1478.084805091266,0.029128107270255978,269,3816,train_only,False
all,789,UPU,neighbor_cosine,0.4106106758117676,0.440712571144104,0.0,0.0,0.11099334806203842,0.9998435974121094,0.999993085861206,0.0,53.0,1478.084805091266,0.029128107270255978,269,3816,train_only,False
all,789,UPU,zscore_high_fraction,0.1319357007741928,0.200794979929924,0.0,0.0,0.03999999910593033,0.6000000238418579,1.0,0.0,53.0,1478.084805091266,0.029128107270255978,269,3816,train_only,False
all,789,UPU,fraud_proto_dist_z,3.992273533981461e-08,0.9999999403953552,-1.721819519996643,-1.3365869522094727,-0.0032816878519952297,1.554399013519287,10.179927825927734,0.0,53.0,1478.084805091266,0.029128107270255978,269,3816,train_only,False
all,789,UPU,benign_proto_dist_z,1.172929984250004e-07,1.0,-1.8659354448318481,-1.445924162864685,0.04353070631623268,1.3823461532592773,10.259357452392578,0.0,53.0,1478.084805091266,0.029128107270255978,269,3816,train_only,False
all,789,UPU,fraud_minus_benign_margin_z,3.193818898239442e-08,1.0,-0.4712541997432709,-0.4699600040912628,-0.46874040365219116,2.173219919204712,2.1744277477264404,0.0,53.0,1478.084805091266,0.029128107270255978,269,3816,train_only,False
all,789,USU,log_degree_norm,0.6262906193733215,0.17721889913082123,0.0,0.3237881064414978,0.637668251991272,0.889706552028656,1.0,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,325,4406,train_only,False
all,789,USU,degree_top10,0.10005023330450058,0.3000669777393341,0.0,0.0,0.0,1.0,1.0,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,325,4406,train_only,False
all,789,USU,degree_low,0.10021768510341644,0.3002900183200836,0.0,0.0,0.0,1.0,1.0,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,325,4406,train_only,False
all,789,USU,feature_l2_deviation_z,6.451514167338246e-08,1.0,-1.2433476448059082,-1.1202811002731323,-0.13833817839622498,1.9550968408584595,7.9173736572265625,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,325,4406,train_only,False
all,789,USU,neighbor_cosine,0.4061853289604187,0.4283958375453949,0.0,0.032196663320064545,0.11114911735057831,0.9998648166656494,0.9999904632568359,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,325,4406,train_only,False
all,789,USU,zscore_high_fraction,0.053000666201114655,0.09005489200353622,0.0,0.0,0.0,0.2800000011920929,0.8399999737739563,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,325,4406,train_only,False
all,789,USU,fraud_proto_dist_z,3.321571639958165e-08,1.0,-1.039168357849121,-0.8023703694343567,-0.24155999720096588,2.160480499267578,9.040833473205566,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,325,4406,train_only,False
all,789,USU,benign_proto_dist_z,6.068255675728551e-09,1.0,-1.6209770441055298,-1.2615461349487305,-0.04105944558978081,1.6802376508712769,10.077662467956543,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,325,4406,train_only,False
all,789,USU,fraud_minus_benign_margin_z,-4.471346404244514e-09,0.9999999403953552,-0.5286926627159119,-0.5285007953643799,-0.5278352499008179,1.9902502298355103,1.9904361963272095,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,325,4406,train_only,False
all,789,UVU,log_degree_norm,0.48948347568511963,0.16314803063869476,0.0,0.20416197180747986,0.5139896869659424,0.7403689026832581,1.0,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,317,4427,train_only,False
all,789,UVU,degree_top10,0.10005023330450058,0.3000669777393341,0.0,0.0,0.0,1.0,1.0,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,317,4427,train_only,False
all,789,UVU,degree_low,0.10222706198692322,0.30294668674468994,0.0,0.0,0.0,1.0,1.0,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,317,4427,train_only,False
all,789,UVU,feature_l2_deviation_z,-1.9162913478254495e-09,0.9999999403953552,-1.7532777786254883,-1.5425649881362915,0.020388273522257805,1.6036139726638794,7.872159004211426,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,317,4427,train_only,False
all,789,UVU,neighbor_cosine,0.3666815459728241,0.4482899308204651,0.0,0.02060605026781559,0.037892021238803864,0.9998300075531006,0.9999892711639404,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,317,4427,train_only,False
all,789,UVU,zscore_high_fraction,0.053576696664094925,0.09629019349813461,0.0,0.0,0.0,0.2800000011920929,1.0,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,317,4427,train_only,False
all,789,UVU,fraud_proto_dist_z,9.996652750032808e-08,1.0,-1.8977495431900024,-1.4830727577209473,0.05833734571933746,1.3241279125213623,10.274682998657227,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,317,4427,train_only,False
all,789,UVU,benign_proto_dist_z,2.740296736192249e-07,1.0,-2.563244104385376,-2.0609617233276367,0.29882675409317017,0.3098960816860199,9.558167457580566,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,317,4427,train_only,False
all,789,UVU,fraud_minus_benign_margin_z,4.982357282301564e-08,1.0,-0.4350663423538208,-0.4347105324268341,-0.4343276023864746,2.438239097595215,2.439425468444824,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,317,4427,train_only,False
all,2026,UPU,log_degree_norm,0.3283191919326782,0.2370554804801941,0.0,0.0,0.31192833185195923,0.7752532958984375,1.0,0.0,53.0,1478.084805091266,0.029128107270255978,268,3801,train_only,False
all,2026,UPU,degree_top10,0.10046885162591934,0.30062413215637207,0.0,0.0,0.0,1.0,1.0,0.0,53.0,1478.084805091266,0.029128107270255978,268,3801,train_only,False
all,2026,UPU,degree_low,0.14400535821914673,0.35109516978263855,0.0,0.0,0.0,1.0,1.0,0.0,53.0,1478.084805091266,0.029128107270255978,268,3801,train_only,False
all,2026,UPU,feature_l2_deviation_z,-3.7687062359736956e-08,1.0,-0.9123706221580505,-0.8871681094169617,-0.2572071850299835,1.9948043823242188,7.0221734046936035,0.0,53.0,1478.084805091266,0.029128107270255978,268,3801,train_only,False
all,2026,UPU,neighbor_cosine,0.4106106758117676,0.440712571144104,0.0,0.0,0.11099334806203842,0.9998435974121094,0.999993085861206,0.0,53.0,1478.084805091266,0.029128107270255978,268,3801,train_only,False
all,2026,UPU,zscore_high_fraction,0.1319357007741928,0.200794979929924,0.0,0.0,0.03999999910593033,0.6000000238418579,1.0,0.0,53.0,1478.084805091266,0.029128107270255978,268,3801,train_only,False
all,2026,UPU,fraud_proto_dist_z,7.122216061361542e-08,1.0,-1.736016869544983,-1.3478882312774658,0.001312362845055759,1.538318157196045,10.189332008361816,0.0,53.0,1478.084805091266,0.029128107270255978,268,3801,train_only,False
all,2026,UPU,benign_proto_dist_z,1.2583646480379684e-07,1.0,-1.8283616304397583,-1.4188268184661865,0.0326475128531456,1.4239567518234253,10.245298385620117,0.0,53.0,1478.084805091266,0.029128107270255978,268,3801,train_only,False
all,2026,UPU,fraud_minus_benign_margin_z,3.257695269098804e-08,1.0,-0.4728955626487732,-0.4706096649169922,-0.4687682092189789,2.1677157878875732,2.1729676723480225,0.0,53.0,1478.084805091266,0.029128107270255978,268,3801,train_only,False
all,2026,USU,log_degree_norm,0.6262906193733215,0.17721889913082123,0.0,0.3237881064414978,0.637668251991272,0.889706552028656,1.0,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,324,4418,train_only,False
all,2026,USU,degree_top10,0.10005023330450058,0.3000669777393341,0.0,0.0,0.0,1.0,1.0,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,324,4418,train_only,False
all,2026,USU,degree_low,0.10021768510341644,0.3002900183200836,0.0,0.0,0.0,1.0,1.0,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,324,4418,train_only,False
all,2026,USU,feature_l2_deviation_z,6.451514167338246e-08,1.0,-1.2433476448059082,-1.1202811002731323,-0.13833817839622498,1.9550968408584595,7.9173736572265625,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,324,4418,train_only,False
all,2026,USU,neighbor_cosine,0.4061853289604187,0.4283958375453949,0.0,0.032196663320064545,0.11114911735057831,0.9998648166656494,0.9999904632568359,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,324,4418,train_only,False
all,2026,USU,zscore_high_fraction,0.053000666201114655,0.09005489200353622,0.0,0.0,0.0,0.2800000011920929,0.8399999737739563,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,324,4418,train_only,False
all,2026,USU,fraud_proto_dist_z,3.992273533981461e-08,1.0,-1.0061659812927246,-0.7708549499511719,-0.2536052167415619,2.1789743900299072,8.956480979919434,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,324,4418,train_only,False
all,2026,USU,benign_proto_dist_z,-6.275853792203634e-08,1.0,-1.6458770036697388,-1.2823457717895508,-0.033022329211235046,1.6544438600540161,10.101436614990234,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,324,4418,train_only,False
all,2026,USU,fraud_minus_benign_margin_z,5.748873821431744e-09,0.9999999403953552,-0.5314756631851196,-0.5312936305999756,-0.5306015014648438,1.9899216890335083,1.990133285522461,31.0,1685.7000000000007,1054.2644335962411,0.03841908046714165,324,4418,train_only,False
all,2026,UVU,log_degree_norm,0.48948347568511963,0.16314803063869476,0.0,0.20416197180747986,0.5139896869659424,0.7403689026832581,1.0,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,319,4425,train_only,False
all,2026,UVU,degree_top10,0.10005023330450058,0.3000669777393341,0.0,0.0,0.0,1.0,1.0,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,319,4425,train_only,False
all,2026,UVU,degree_low,0.10222706198692322,0.30294668674468994,0.0,0.0,0.0,1.0,1.0,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,319,4425,train_only,False
all,2026,UVU,feature_l2_deviation_z,-1.9162913478254495e-09,0.9999999403953552,-1.7532777786254883,-1.5425649881362915,0.020388273522257805,1.6036139726638794,7.872159004211426,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,319,4425,train_only,False
all,2026,UVU,neighbor_cosine,0.3666815459728241,0.4482899308204651,0.0,0.02060605026781559,0.037892021238803864,0.9998300075531006,0.9999892711639404,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,319,4425,train_only,False
all,2026,UVU,zscore_high_fraction,0.053576696664094925,0.09629019349813461,0.0,0.0,0.0,0.2800000011920929,1.0,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,319,4425,train_only,False
all,2026,UVU,fraud_proto_dist_z,-1.8364458842512477e-09,1.0,-1.9278724193572998,-1.511792540550232,0.0695188045501709,1.279020071029663,10.280903816223145,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,319,4425,train_only,False
all,2026,UVU,benign_proto_dist_z,9.453703597728236e-08,1.0,-2.577692985534668,-2.072941303253174,0.3076590895652771,0.3160218298435211,9.487924575805664,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,319,4425,train_only,False
all,2026,UVU,fraud_minus_benign_margin_z,-3.7687062359736956e-08,0.9999999403953552,-0.4321478307247162,-0.4318315386772156,-0.43147218227386475,2.4544413089752197,2.455739974975586,9.0,411.7000000000007,1491.1762675504551,0.025005066188821878,319,4425,train_only,False
